-3.190213391411612642e-01,3.345222111439158375e-01,-1.187059100792376531e+00,-2.774401529374749265e-01,-3.037245804126028070e-01,-4.712075671445757341e-01
7.346722447715331450e-01,-2.882855095549985980e-01,4.275468741787756266e-01,-2.899863140728008215e+00,6.708116339477663281e-01,-1.443570537388527031e+00
9.138996667297812904e-01,-8.054351422770184010e-01,5.640058865670039001e-01,3.213919231888375805e+00,-9.108335701609475421e-02,1.377956577309194408e+00
-3.325421314149010210e-01,-1.077963845725260494e+00,7.128839163499668397e-01,-3.367113637520962599e-01,-2.984665868380020903e-01,8.067216862591238824e-01
4.728495279957012909e-01,5.302976763036610919e-01,7.751767595161268565e-01,-1.057174916247782814e+00,-3.485092143671216780e-01,4.344224226120619314e-01
-1.660943699575956556e+00,5.696453425175307048e-03,4.388892368686629353e-01,-1.005862079450224877e-01,5.804312881850455241e-01,9.912121170096921396e-01
-1.353431002591431564e+00,-1.653220550257352262e+00,4.755027125671343335e-01,-3.747612981089335493e-01,1.475170456337369373e-01,3.503056119470970287e-01
-5.638076671557877562e-02,-2.084583477345553770e-01,-1.023382867647971983e-01,2.036908503766716172e-01,-2.000343958095093910e+00,-5.314889250813801258e-01
1.488732291690768594e-01,1.280275694241231055e-01,1.649798750813827208e+00,-1.399374632561387832e+00,5.475293001047640828e-01,1.056094709724311853e+00
-7.865687186200241987e-01,1.072063572620608030e+00,-1.935109353591956793e+00,-8.240291643496923113e-01,-9.277190703987470144e-01,-8.224113559012159458e-01
8.997825820851655942e-01,-3.116525781503800552e+00,5.208237695085292662e-01,-2.964188041700558940e-01,1.170200001945364665e+00,4.188605306208675327e-01
-1.438451610138063330e+00,2.762107982745974355e-01,1.119615321548758369e-01,3.002136143776065746e-01,2.076291641829954848e+00,-1.575607307753997821e-01
-1.908638168313621097e-01,3.586731465758143389e-01,-1.393664088655492961e+00,-8.785880552339709881e-01,-7.150418552405343187e-01,-1.719538845706956032e+00
-1.186203441251087565e+00,7.819976923028830740e-01,2.147968821683249596e-01,-5.415939346098413987e-01,-3.156212915822234510e+00,-5.113433135485454528e-01
-1.778802186168076949e+00,-1.326283911673893368e-01,4.124606047722675917e-01,5.352520166173082572e-01,-2.157133381982214437e-01,-7.802836971065227889e-01
8.666066915002836046e-02,-1.702576919144924428e-01,2.197583754648420928e+00,-1.058092691244704175e+00,-5.835149121327029009e-01,-7.265525290854777385e-01
5.021250662589576974e-01,-4.398796798391849117e-01,1.323053804226596908e+00,-1.553193289533303600e+00,-6.787546934013768407e-01,8.647903742989936082e-02
-2.502728053205469649e-01,1.162047801647341450e+00,-1.750783653730846601e-01,-5.730145636299329714e-01,-1.884885964635531819e+00,-1.370208132026278447e+00
-1.782060308815018868e+00,-5.322739720565410754e-02,-1.748635127072797557e+00,2.231737308504980533e+00,-4.056061551904293072e-01,-7.247695666890181521e-01
7.371897339416691453e-03,-5.365006258088970276e-02,5.396121166595111429e-01,1.390613694886544183e+00,1.465262155324967563e-01,6.892295231063337857e-01
-2.948080848201800955e-02,-1.020603074850175540e+00,-1.423708258044976915e+00,-1.004305807336359990e+00,5.130373204452141067e-01,-9.933989959263946901e-01
1.490624657206994774e+00,2.716081551008090456e-01,1.477325453204296202e-01,-1.968785151959965285e+00,2.162847298861665657e-01,-4.341283537614433197e-01
-5.319344982562054097e-02,-5.407661386856149610e-01,-1.589775503313892724e-01,9.288976862548563584e-01,1.128679942720758556e+00,-5.408500864653154050e-01
-3.256029194736062560e-01,9.010996652002494223e-01,5.479350818295924963e-01,-1.791428344960642516e+00,1.104528102887446739e+00,-1.252080191004308229e+00
1.342725258695550150e-01,1.638172960329174588e+00,8.766384235076861708e-01,2.715496522125787279e-02,-6.741060039081958610e-01,8.245888334044951806e-01
-9.826233497610861178e-01,3.628137194899757473e-02,2.366031832165247373e+00,8.167064155629330524e-03,5.469725676272273462e-01,8.647957688836099832e-01
1.529767513989161776e+00,6.900206236253462189e-01,-3.578002827014900578e-01,-8.046218844174025664e-01,8.665485041733276272e-01,1.038024270628238044e-01
-6.670852295052873693e-01,1.507691997366813697e+00,4.666478399495089247e-01,3.109623886036507190e-01,9.307203557773124913e-01,-1.568533899639470652e+00
1.512959184115898026e+00,2.332775787761040276e-01,2.572998067748093476e+00,-1.597508461450860562e+00,-1.723674737908544641e+00,-2.535375974272590316e+00
-4.547008415133381720e-01,4.436628719709263535e-01,1.371559274840267628e+00,7.692442002795419898e-01,-2.811452804619198331e-01,-2.522891467739446850e-02
-5.941001785918411660e-01,2.280867022106962405e-01,7.664689921726769439e-01,7.634742869765059892e-01,-2.145003463706486091e+00,-4.895324191644234157e-01
7.367547062554112847e-01,3.389314881683432867e-01,-8.007741913862845839e-01,-1.085534389273355854e-01,7.189424422632992862e-01,-9.195365935926715917e-01
-2.841364048965407285e+00,-6.438109954621965558e-01,7.497445384881595842e-01,-2.741264217236853429e-01,-7.293610529721691327e-01,-2.292830143687669964e-01
1.419099335273062756e+00,7.146514436062737508e-01,-3.442390267608514409e-01,-4.778836792186429983e-01,1.772807617348930165e-01,4.637549375305112798e-01
-2.528960170051302025e+00,-1.440189550004580932e+00,2.709041709376944329e+00,-6.606314195618596952e-02,-8.774526309940426927e-01,-1.724514674355091426e+00
-1.208095839841990093e+00,-5.974364281312407599e-01,-5.295142880921667183e-01,6.858110384390961878e-01,7.357293590212407031e-01,5.734782996935193777e-01
1.016726930137553886e+00,-1.826668214606246732e+00,-9.081681605740060670e-01,-8.884657913693799758e-02,1.142873876961464225e-01,6.992948208740770027e-03
-5.271836200811857998e-01,-1.100595927361589510e+00,1.389830273686910145e+00,-1.300932894713594745e+00,-1.312157812733234612e-02,-3.030473113710939748e-01
5.465113353723870526e-01,8.525075289421199520e-02,1.031645588282487314e+00,5.328955314457259895e-01,7.903730558699213482e-01,-4.766080714744374003e-01
