-9.302675687435899010e-02,1.534907448853190859e+00,1.578698221736086094e+00,-5.225054854048717390e-01
6.037538984856375412e-01,6.069354181766262180e-01,1.568703751909927169e+00,-1.567836394448325621e-01
-1.248390750491223500e+00,-2.141104675031234861e-01,6.208787470842201950e-01,7.234883450327332655e-02
9.177321453235385285e-01,2.652409127969020286e+00,4.820389161886204366e-02,-6.765848922912298669e-01
1.960072221941442649e-01,5.939599841671320268e-01,-5.256208823366984584e-01,-3.899037072995683029e-01
1.593840363147374650e-01,2.081897939201610814e+00,1.541104232782122718e+00,-1.581099277680759529e+00
1.822271889921544874e+00,-3.027850083854783936e-01,9.933017716060870139e-01,-2.517911556197250933e-01
1.977470958895179709e-01,-6.171618484689733730e-01,1.746647185355577336e-01,-7.558285186716621196e-01
-5.554057258697812083e-01,-4.904981000534923696e-01,-3.303112656853870455e+00,5.684117978043380370e-01
8.610946364454290514e-01,4.493430809302496609e-01,8.225715009760593832e-02,8.789154187044187841e-03
1.586263963588410375e+00,6.394592594437553679e-01,3.661957373087729173e-02,7.412847077847015687e-01
6.202810805316972820e-01,-2.917139195419295450e-01,-3.069032539332157243e-03,-7.241939612160860351e-01
4.003458940596570925e-01,1.298286230129030772e+00,1.893150645929910780e+00,-8.852629484579406238e-01
6.487642246939286927e-01,2.747997100014150026e-02,-1.455837822780407409e+00,-9.611170635196150114e-01
6.614341676566637407e-01,3.531040274862962125e-01,-1.004771281325140375e+00,-4.674717317854501508e-01
-1.576628454669013468e+00,-5.027992711931246195e-01,2.296808051875308010e+00,-1.845259225302806061e-01
1.238695676273980251e+00,-1.876439511182561304e-01,-3.431144402031143792e-01,1.923874805754031803e+00
6.006402813993447776e-01,-7.712708472926023129e-01,1.601711679694726831e+00,1.183214685339510464e+00
1.506253730359607301e+00,1.270924332730802186e+00,-4.656565956462515032e-01,-1.126510675135773631e+00
-6.701387145838413328e-01,-8.934443764528737786e-01,-2.111970705498488199e-01,-7.620484296244651734e-01
1.101354343826714891e-02,-1.787996832801890534e-01,-2.974611207886565523e-01,-3.049183509829837546e-01
-6.219547563051008171e-02,4.158422832596223029e-01,1.242181218210124616e+00,-3.810076930126251038e-01
-2.839634380301530592e-01,-8.566564995819241357e-01,1.394405956336143282e-01,8.479618773601279580e-01
-6.212888523809270147e-01,1.775223451744800673e+00,1.088532706660218841e+00,-2.326510994151265443e-01
1.005468976521072116e-01,-6.012110249474522661e-01,-2.152823388692440554e-01,-7.336839201745288808e-01
-4.240670773123821242e-03,6.213568390863426216e-02,-9.728458917727338395e-01,1.262147300179278897e+00
1.058762562934197765e-01,7.827458035516834389e-01,-2.168938865257579729e-01,-9.388862114006540915e-01
4.744919286043167150e-01,1.135910833126157815e+00,4.279579018130061363e-02,-1.343245411281849544e-01
-9.599435235671257560e-01,-4.126968917075871657e-01,9.989335018754523787e-01,4.257070145764074720e-01
6.050742109689513093e-01,-5.491715632912262945e-01,-2.131392497724191037e-01,1.933733773959379065e-01
9.886840260572989925e-01,-4.629478206998487444e-01,1.293229315700000992e+00,4.542386788358631078e-01
1.317958414116886301e+00,-2.613027860932612412e-01,2.153565679310321723e+00,-9.904048010257525403e-02
-6.236017137400505506e-02,7.020184603571899551e-01,3.231856609764265920e-01,1.340034698032153804e+00
4.861752921651327219e-01,-3.440409141687773564e-01,-4.551913614150926435e-02,2.490147218286614672e-01
-9.667465360034892541e-01,1.052546756578190301e+00,1.764346868099121668e+00,-1.012485998412711169e-01
-9.578973764877073416e-01,-4.694062548902920295e-01,7.490884210451741465e-01,2.416853550914630944e+00
2.092501728830005736e-01,-5.384425404386160574e-01,1.008184363105039338e+00,-1.799076620426280915e+00
2.580390151816293609e-01,-1.752724666485836746e-01,-8.302434642757181571e-01,1.146802648043216410e-01
-6.537106674977903875e-01,-4.236919987055884906e-01,1.746416908927906020e+00,3.014833058947927191e-01
1.048562932750211729e+00,-8.441004224508688036e-01,3.407288093574871168e-01,-1.734398903557153426e+00
1.518430697353256864e+00,5.668360450164828812e-01,-9.708956440477300998e-01,-7.547064033045562670e-02
