7.305151714158372167e-01,9.483900359529531809e-02,-5.236061694989244675e-01,-7.863128647638705226e-01,-8.868753057416070007e-01,-7.007211049093550193e-01
6.082277093685033442e-01,3.800063088085428031e-01,8.602979359943332266e-03,-2.533293720042808506e-01,-3.759994190633841882e-01,-2.984467158199954895e-01
9.510946472743896374e-01,5.549324750264816863e-01,9.286192846629214015e-02,-2.097003869020614142e-01,-3.764718281288276791e-01,-3.648928464116939496e-01
9.118612957043781275e-01,7.780877142379176714e-01,5.775013664282208081e-01,3.699385811746801478e-01,1.978105754728378962e-01,-2.690619149440115487e-02
9.820803694898403435e-01,6.822030328168849911e-01,3.323724031012024738e-01,7.330018841819589681e-02,-9.485810420223605988e-02,-2.090223493401018595e-01
9.109293284830360937e-01,6.357522549645010512e-01,7.792766061845458891e-02,-3.874265202291923837e-01,-5.968148521618714675e-01,-5.052415751600042304e-01
8.375448497792592484e-01,4.211017701787925782e-01,-2.588515863011505713e-01,-7.063568729490271592e-01,-8.811959391467865110e-01,-7.099417359241138037e-01
8.212366787407391344e-01,7.282543517583883741e-01,4.085764697929251121e-01,1.200758602706930231e-02,-2.127932481160675349e-01,-2.545981447787261653e-01
3.903229992630629086e-01,-2.474126298673398061e-01,-1.037084720717583286e+00,-1.346258662265962247e+00,-1.385175703752376641e+00,-1.153068320572015359e+00
9.162973027969861795e-01,5.977383054791005623e-01,2.238534713719916025e-01,-6.349605797085090819e-02,-2.536039949845388386e-01,-3.617428007973573778e-01
1.028716370848601347e+00,8.954147084167093373e-01,6.891376312382916369e-01,4.768163016119268405e-01,3.027818007837128622e-01,3.765393595877301186e-02
8.944316058159715865e-01,7.845385031880388604e-01,5.515504763792036247e-01,3.067051500589206836e-01,1.270353029625993779e-01,-6.180550770823913659e-02
8.348868477849252789e-01,5.488804182543934873e-01,1.599014210183788975e-01,-1.631335968297243366e-01,-3.663524893955514283e-01,-4.078991874784247962e-01
7.287632162978232575e-01,3.965485511435286048e-01,2.105048160557869939e-03,-2.695525162534769814e-01,-4.211388823278584548e-01,-3.927366714066084508e-01
8.666645918566837636e-01,8.926525173588568673e-01,8.560849511582131477e-01,7.637254783567298810e-01,6.537281663342898730e-01,3.460217161568361344e-01
8.494663380445158785e-01,4.081194819676621788e-01,-2.495490553058515026e-01,-6.911397248534504323e-01,-8.851154145591439981e-01,-7.630966884178104204e-01
8.145228853463869489e-01,3.233645689818441804e-01,-3.697640205675848946e-01,-7.420624009389666931e-01,-8.804159272987509555e-01,-6.934493056323733917e-01
9.716010861747642613e-01,6.294791423853791645e-01,2.646712354418950253e-01,1.654497928114705488e-02,-1.361103853851877432e-01,-2.140645679806670032e-01
8.252641072791345733e-01,3.443592134416276762e-01,-1.453944050980890690e-01,-4.474072483506700837e-01,-6.160079508033001749e-01,-6.228691065835092466e-01
4.969765747019675994e-01,2.335868372472479637e-01,-6.553033978634735524e-02,-3.358252351934170599e-01,-5.431729619738305814e-01,-6.424697025876175971e-01
9.876118099710253784e-01,8.141413226374879519e-01,5.638698395429634358e-01,3.004634780706760266e-01,8.875119700188814631e-02,-1.323864373719630116e-01
8.899152677484303275e-01,4.069558192391904416e-01,-1.162136477775809057e-01,-4.326853080662275697e-01,-6.021851441322527698e-01,-5.873390126170507930e-01
9.485685920343680522e-01,5.380587391102866768e-01,9.142439367238483494e-02,-1.937194120193239111e-01,-3.546380905360318470e-01,-3.628957195188584617e-01
1.020651541225327197e+00,8.835763205949972443e-01,6.708999034249797377e-01,4.454384048781416250e-01,2.581553380947412824e-01,-4.308291284281861623e-03
4.710566239752527751e-01,-1.162391886318557555e-01,-6.105415131227358572e-01,-8.058605991242093758e-01,-8.721831695088236858e-01,-6.467054744532771959e-01
7.747708469818548327e-01,3.672127268936640210e-01,-3.868455224646608070e-02,-2.527065155277062325e-01,-3.582363620168722562e-01,-2.986471137134142917e-01
9.693344214601441466e-01,6.616483289386765332e-01,2.441584490721002976e-01,-9.536079713925359191e-02,-3.099289644154470946e-01,-3.863087091598969014e-01
8.922486766544295289e-01,6.315608540835594420e-01,2.760241127072176059e-01,-2.094228202883002127e-02,-2.148038931130499263e-01,-2.983253254621164308e-01
8.166610748251985630e-01,4.432790419141560689e-01,-6.824326163332400906e-03,-2.467102707683077878e-01,-3.590941272744703761e-01,-2.931703987831468794e-01
4.247409984230348656e-01,-2.608914738535248953e-02,-5.182563337623967703e-01,-7.269190475051935385e-01,-7.844751775264227067e-01,-5.344269646167824073e-01
8.751951196347713680e-01,4.813652815896394266e-01,6.983970650537132951e-02,-1.889899995638187336e-01,-3.359553607385112883e-01,-3.443294190625610929e-01
1.000483449842220374e+00,7.686143044975588534e-01,4.995689382174300919e-01,2.872746613499892465e-01,1.401461393802859445e-01,-3.460597585569738510e-02
7.641642380769337883e-01,5.328874308707138852e-01,5.878531954562983552e-02,-3.538836618324452954e-01,-5.400674084926632146e-01,-4.314575075707388629e-01
7.639074335518587500e-01,3.668499230582123460e-01,-2.012739862713468497e-01,-5.445402004494750425e-01,-6.883792381612382494e-01,-5.363003033003647113e-01
9.640388940921159611e-01,7.194750023009984785e-01,4.165264816554668514e-01,1.672131505249662697e-01,-5.095336048782790096e-03,-1.506981461481745332e-01
1.034074482066518197e+00,9.128485615588093349e-01,7.204308198179308897e-01,5.201108220973367224e-01,3.514738070477218534e-01,8.679258851555966825e-02
8.551367976651836900e-01,5.559800994348813585e-01,1.759967169415213306e-01,-1.251848427872039593e-01,-3.165585376799127104e-01,-3.763278516833105658e-01
9.455874648714013286e-01,5.383878092921258185e-01,3.455263432743318694e-03,-3.584924513842890348e-01,-5.441497663449472721e-01,-4.791703959627420240e-01
9.383821338369465748e-01,8.673375558088214365e-01,6.812471370285785310e-01,4.339949220073240355e-01,2.107370069984095817e-01,-4.421947148245763959e-02
8.248773721809039561e-01,2.187438867657478248e-01,-4.558181275636613017e-01,-8.050044826275764009e-01,-9.592914047769243169e-01,-8.757597910789384210e-01
5.322458968582196581e-01,-9.385166193523508671e-02,-5.819257887238498128e-01,-7.656681717529960629e-01,-8.308181555140875529e-01,-6.159033541333734929e-01
9.074441682478104898e-01,7.317125546561112914e-01,3.726357660477714329e-01,4.250061506649271265e-02,-1.545065981584296810e-01,-2.221261435259073991e-01
1.001758701234767290e+00,8.640841729789561221e-01,6.056810663881149193e-01,2.986446494914297700e-01,5.663332430113467153e-02,-1.570193628879853753e-01
8.834843091526607406e-01,3.877488841629487815e-01,-1.014553444546803379e-01,-3.739693998643368045e-01,-5.148884790900912778e-01,-4.646326463367072002e-01
1.015108690081464982e+00,8.470828770441066746e-01,6.141868540266354204e-01,4.031962592007771740e-01,2.421742459468263220e-01,2.025942841289894367e-02
8.159597248344194753e-01,1.942339563318686846e-01,-4.646086725063110490e-01,-7.861777534341997109e-01,-9.242087702837574748e-01,-8.082184979376130229e-01
7.666527259333711930e-01,4.171994437156806845e-01,-1.727889730213023056e-01,-4.815018107136953551e-01,-5.922813452714775773e-01,-4.339221234498004121e-01
9.992062418203072616e-01,8.693510803107095120e-01,6.593679717005690444e-01,4.478059148034234660e-01,2.794918217837536467e-01,3.017409271294025502e-02
9.018605740853085084e-01,5.659805903846484298e-01,1.281073031687052222e-01,-1.749303482153867495e-01,-3.428953697571147652e-01,-3.392913386156931610e-01
9.969686382029750993e-01,7.646333366835881273e-01,4.856378736844521038e-01,2.653748359259030520e-01,1.117184689561800670e-01,-5.856308897374801203e-02
9.151775875841343666e-01,6.267919892671192095e-01,2.360671443209577669e-01,-4.409265994481774420e-02,-2.058887663369090015e-01,-2.434502703819793057e-01
